Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment
16765.0,294,2,454.75,1,1,1,3,Hibernating
16766.0,273,2,1145.6,1,1,2,4,Needs Attention
16767.0,31,15,8073.8,3,4,4,11,Champions
16768.0,48,9,1708.12,3,4,3,10,Champions
16769.0,260,4,1141.75,1,2,2,5,Needs Attention
16770.0,58,9,1932.13,3,4,3,10,Champions
16771.0,33,10,3967.6,3,4,4,11,Champions
16772.0,423,3,3723.5499999999997,1,2,4,7,Needs Attention
16773.0,57,3,421.24,3,2,1,6,Promising
16774.0,68,8,1594.45,2,3,3,8,At Risk High-Value
16775.0,10,16,3056.89,4,4,3,11,Champions
16776.0,60,2,619.85,3,1,1,5,Promising
16777.0,80,5,1307.76,2,3,2,7,Potential Loyalists
16778.0,74,2,245.94,2,1,1,4,Hibernating
16779.0,2,53,33268.24,4,4,4,12,Champions
16780.0,100,3,605.55,2,2,1,5,Hibernating
16781.0,372,2,934.25,1,1,2,4,Needs Attention
16782.0,10,38,10438.41,4,4,4,12,Champions
16784.0,20,5,896.53,3,3,2,8,Loyal High-Value
16787.0,398,4,1035.43,1,2,2,5,Needs Attention
16788.0,123,5,1950.3,2,3,3,8,At Risk High-Value
16790.0,4,6,1545.6200000000001,4,3,3,10,Champions
16791.0,29,15,4038.69,3,4,4,11,Champions
16792.0,282,5,623.46,1,3,1,5,Promising
16794.0,1,15,2090.91,4,4,3,11,Champions
16795.0,365,3,2492.39,1,2,3,6,Needs Attention
16797.0,393,5,1827.77,1,3,3,7,At Risk High-Value
16798.0,554,3,848.71,1,2,2,5,Needs Attention
16799.0,432,2,495.98,1,1,1,3,Hibernating
16801.0,163,4,1619.73,2,2,3,7,Potential Loyalists
16802.0,679,2,582.61,1,1,1,3,Hibernating
16804.0,23,3,536.99,3,2,1,6,Promising
16805.0,174,5,1097.24,2,3,2,7,Potential Loyalists
16806.0,103,4,801.49,2,2,2,6,Potential Loyalists
16807.0,143,6,2123.88,2,3,3,8,At Risk High-Value
16808.0,99,2,288.42,2,1,1,4,Hibernating
16809.0,23,9,1727.43,3,4,3,10,Champions
16810.0,192,2,842.0400000000001,2,1,2,5,Needs Attention
16811.0,5,2,547.07,4,1,1,6,Promising
16812.0,361,4,2392.0,1,2,3,6,Needs Attention
16813.0,8,10,1692.98,4,4,3,11,Champions
16814.0,14,36,12499.710000000001,4,4,4,12,Champions
16815.0,454,2,410.97,1,1,1,3,Hibernating
16816.0,103,4,417.06,2,2,1,5,Hibernating
16817.0,3,13,2804.9,4,4,3,11,Champions
16818.0,11,11,3349.57,4,4,4,12,Champions
16819.0,465,2,182.59,1,1,1,3,Hibernating
16823.0,227,7,2260.09,1,3,3,7,At Risk High-Value
16824.0,16,3,686.24,4,2,1,7,Promising
16825.0,39,5,1826.89,3,3,3,9,Champions
16827.0,393,5,392.13,1,3,1,5,Promising
16828.0,93,2,128.5,2,1,1,4,Hibernating
16829.0,157,2,513.32,2,1,1,4,Hibernating
16830.0,39,4,1207.5,3,2,2,7,New Customers
16832.0,184,5,417.61,2,3,1,6,Promising
16833.0,1,6,2409.04,4,3,3,10,Champions
16834.0,228,2,898.96,1,1,2,4,Needs Attention
16835.0,128,6,1538.41,2,3,3,8,At Risk High-Value
16836.0,40,4,782.37,3,2,2,7,New Customers
16837.0,31,11,3170.98,3,4,3,10,Champions
16838.0,197,4,1159.61,2,2,2,6,Potential Loyalists
16839.0,9,44,22310.49,4,4,4,12,Champions
16840.0,603,2,139.85,1,1,1,3,Hibernating
16841.0,37,12,4006.06,3,4,4,11,Champions
16842.0,101,3,1264.19,2,2,2,6,Potential Loyalists
16843.0,43,35,19571.43,3,4,4,11,Champions
16844.0,563,2,614.34,1,1,1,3,Hibernating
16846.0,50,3,842.41,3,2,2,7,New Customers
16847.0,43,2,614.89,3,1,1,5,Promising
16848.0,53,4,1411.62,3,2,3,8,New Customers
16851.0,4,3,342.45,4,2,1,7,Promising
16852.0,10,2,144.91000000000003,4,1,1,6,Promising
16854.0,417,2,1408.96,1,1,3,5,Needs Attention
16855.0,24,2,328.4,3,1,1,5,Promising
16856.0,15,3,358.49,4,2,1,7,Promising
16858.0,369,10,4668.28,1,4,4,9,At Risk High-Value
16859.0,145,7,1932.41,2,3,3,8,At Risk High-Value
16860.0,453,3,1610.62,1,2,3,6,Needs Attention
16861.0,60,5,946.59,3,3,2,8,Loyal High-Value
16862.0,547,4,662.33,1,2,1,4,Hibernating
16863.0,31,3,998.52,3,2,2,7,New Customers
16864.0,434,2,409.25,1,1,1,3,Hibernating
16866.0,141,3,207.73999999999998,2,2,1,5,Hibernating
16868.0,394,3,393.39,1,2,1,4,Hibernating
16869.0,23,4,825.42,3,2,2,7,New Customers
16871.0,22,6,2812.34,3,3,3,9,Champions
16872.0,77,6,1213.13,2,3,2,7,Potential Loyalists
16873.0,5,12,14617.39,4,4,4,12,Champions
16875.0,67,11,4234.53,2,4,4,10,At Risk High-Value
16877.0,12,6,853.72,4,3,2,9,Loyal High-Value
16880.0,31,8,1840.86,3,3,3,9,Champions
16882.0,67,3,705.12,2,2,2,6,Potential Loyalists
16883.0,187,19,2396.59,2,4,3,9,At Risk High-Value
16884.0,38,4,1073.92,3,2,2,7,New Customers
16885.0,15,4,710.74,4,2,2,8,New Customers
16887.0,35,3,660.72,3,2,1,6,Promising
16888.0,401,3,437.15,1,2,1,4,Hibernating
16889.0,195,6,2530.9,2,3,3,8,At Risk High-Value
16890.0,477,3,285.41,1,2,1,4,Hibernating
16891.0,2,11,2056.82,4,4,3,11,Champions
16892.0,1,7,762.1,4,3,2,9,Loyal High-Value
16893.0,367,2,401.77,1,1,1,3,Hibernating
16894.0,502,3,1324.06,1,2,2,5,Needs Attention
16895.0,65,5,1121.42,2,3,2,7,Potential Loyalists
16897.0,299,2,289.78,1,1,1,3,Hibernating
16898.0,26,5,1016.37,3,3,2,8,Loyal High-Value
16899.0,8,8,1721.02,4,3,3,10,Champions
16900.0,17,3,887.11,4,2,2,8,New Customers
16903.0,29,3,1062.28,3,2,2,7,New Customers
16904.0,4,21,5132.37,4,4,4,12,Champions
16905.0,5,17,5034.15,4,4,4,12,Champions
16906.0,82,7,1448.8,2,3,3,8,At Risk High-Value
16907.0,29,9,1707.9,3,4,3,10,Champions
16910.0,4,8,1510.06,4,3,3,10,Champions
16911.0,636,2,255.25,1,1,1,3,Hibernating
16912.0,29,15,4480.31,3,4,4,11,Champions
16913.0,290,3,423.90999999999997,1,2,1,4,Hibernating
16915.0,9,11,1543.18,4,4,3,11,Champions
16916.0,24,4,1123.4,3,2,2,7,New Customers
16917.0,277,2,1857.83,1,1,3,5,Needs Attention
16918.0,50,16,3213.29,3,4,3,10,Champions
16919.0,156,24,5125.91,2,4,4,10,At Risk High-Value
16921.0,61,3,446.67,2,2,1,5,Hibernating
16923.0,12,32,13378.36,4,4,4,12,Champions
16924.0,21,3,846.75,3,2,2,7,New Customers
16926.0,371,5,1421.35,1,3,3,7,At Risk High-Value
16927.0,116,3,543.05,2,2,1,5,Hibernating
16928.0,80,29,4113.23,2,4,4,10,At Risk High-Value
16929.0,4,7,1295.39,4,3,2,9,Loyal High-Value
16930.0,26,3,380.55,3,2,1,6,Promising
16931.0,5,23,5233.62,4,4,4,12,Champions
16932.0,53,3,440.71,3,2,1,6,Promising
16933.0,1,9,3181.25,4,4,3,11,Champions
16934.0,55,6,2110.9900000000002,3,3,3,9,Champions
16935.0,382,3,535.1,1,2,1,4,Hibernating
16936.0,26,2,551.17,3,1,1,5,Promising
16938.0,9,9,7043.18,4,4,4,12,Champions
16939.0,489,3,449.0,1,2,1,4,Hibernating
16940.0,52,8,6427.66,3,3,4,10,Champions
16942.0,13,9,1920.59,4,4,3,11,Champions
16943.0,212,5,1299.49,2,3,2,7,Potential Loyalists
16945.0,22,33,8548.16,3,4,4,11,Champions
16946.0,383,5,1222.04,1,3,2,6,Promising
16947.0,236,5,955.21,1,3,2,6,Promising
16948.0,139,7,868.77,2,3,2,7,Potential Loyalists
16949.0,4,6,1286.27,4,3,2,9,Loyal High-Value
16950.0,57,10,3784.37,3,4,4,11,Champions
16951.0,135,3,1277.75,2,2,2,6,Potential Loyalists
16952.0,109,5,798.78,2,3,2,7,Potential Loyalists
16954.0,1,20,6081.88,4,4,4,12,Champions
16955.0,185,6,1309.41,2,3,2,7,Potential Loyalists
16957.0,239,2,416.64,1,1,1,3,Hibernating
16960.0,39,8,2043.43,3,3,3,9,Champions
16961.0,116,3,794.56,2,2,2,6,Potential Loyalists
16964.0,733,2,207.85,1,1,1,3,Hibernating
16966.0,8,7,2154.97,4,3,3,10,Champions
16968.0,4,2,439.43,4,1,1,6,Promising
16969.0,39,3,650.41,3,2,1,6,Promising
16972.0,383,2,786.25,1,1,2,4,Needs Attention
16974.0,523,2,365.5,1,1,1,3,Hibernating
16975.0,423,3,926.12,1,2,2,5,Needs Attention
16977.0,395,4,496.0,1,2,1,4,Hibernating
16978.0,78,3,768.88,2,2,2,6,Potential Loyalists
16979.0,4,9,2859.74,4,4,3,11,Champions
16980.0,255,3,1473.3300000000002,1,2,3,6,Needs Attention
16983.0,13,11,3710.22,4,4,4,12,Champions
16984.0,88,9,10754.8,2,4,4,10,At Risk High-Value
16985.0,17,23,10923.16,4,4,4,12,Champions
16986.0,30,11,4888.75,3,4,4,11,Champions
16987.0,3,11,2535.9,4,4,3,11,Champions
16988.0,5,2,382.67,4,1,1,6,Promising
16989.0,7,6,1133.25,4,3,2,9,Loyal High-Value
16990.0,219,2,344.0,2,1,1,4,Hibernating
16992.0,11,13,5476.5,4,4,4,12,Champions
16993.0,464,2,1950.9499999999998,1,1,3,5,Needs Attention
16996.0,30,9,2123.61,3,4,3,10,Champions
16997.0,288,3,702.0,1,2,1,4,Hibernating
16998.0,150,5,402.0,2,3,1,6,Promising
16999.0,23,2,484.82,3,1,1,5,Promising
17000.0,396,2,406.3,1,1,1,3,Hibernating
17001.0,1,19,6640.8,4,4,4,12,Champions
17002.0,86,7,2571.55,2,3,3,8,At Risk High-Value
17003.0,402,4,830.16,1,2,2,5,Needs Attention
17004.0,46,4,2425.16,3,2,3,8,New Customers
17005.0,471,2,742.36,1,1,2,4,Needs Attention
17006.0,5,8,1636.32,4,3,3,10,Champions
17007.0,51,7,1120.1,3,3,2,8,Loyal High-Value
17011.0,30,3,671.7,3,2,1,6,Promising
17014.0,8,3,586.33,4,2,1,7,Promising
17015.0,29,3,1842.56,3,2,3,8,New Customers
17017.0,3,29,14110.61,4,4,4,12,Champions
17018.0,41,6,2287.7,3,3,3,9,Champions
17019.0,11,11,4012.2,4,4,4,12,Champions
17020.0,542,2,935.62,1,1,2,4,Needs Attention
17021.0,442,6,1182.22,1,3,2,6,Promising
17022.0,31,2,260.0,3,1,1,5,Promising
17023.0,417,3,800.18,1,2,2,5,Needs Attention
17024.0,45,3,95.85,3,2,1,6,Promising
17025.0,61,5,1510.6399999999999,2,3,3,8,At Risk High-Value
17026.0,185,3,208.98,2,2,1,5,Hibernating
17027.0,79,9,1327.1100000000001,2,4,2,8,Potential Loyalists
17028.0,581,3,1593.83,1,2,3,6,Needs Attention
17029.0,111,7,2137.3,2,3,3,8,At Risk High-Value
17031.0,12,6,2773.85,4,3,3,10,Champions
17032.0,548,8,3004.6,1,3,3,7,At Risk High-Value
17033.0,86,4,1332.79,2,2,2,6,Potential Loyalists
17034.0,16,5,1283.92,4,3,2,9,Loyal High-Value
17035.0,246,4,613.59,1,2,1,4,Hibernating
17038.0,30,2,743.17,3,1,2,6,New Customers
17040.0,138,2,463.25,2,1,1,4,Hibernating
17041.0,27,6,1686.28,3,3,3,9,Champions
17042.0,3,5,1044.3799999999999,4,3,2,9,Loyal High-Value
17043.0,32,8,2616.55,3,3,3,9,Champions
17044.0,25,12,11962.3,3,4,4,11,Champions
17045.0,113,5,827.6800000000001,2,3,2,7,Potential Loyalists
17046.0,157,5,1906.07,2,3,3,8,At Risk High-Value
17047.0,85,6,2289.23,2,3,3,8,At Risk High-Value
17048.0,118,7,2071.68,2,3,3,8,At Risk High-Value
17049.0,3,19,9947.48,4,4,4,12,Champions
17050.0,96,11,4691.79,2,4,4,10,At Risk High-Value
17051.0,194,4,714.39,2,2,2,6,Potential Loyalists
17054.0,28,5,1356.33,3,3,2,8,Loyal High-Value
17058.0,82,3,1179.89,2,2,2,6,Potential Loyalists
17059.0,30,9,5602.53,3,4,4,11,Champions
17061.0,74,11,5232.2300000000005,2,4,4,10,At Risk High-Value
17062.0,314,6,1208.22,1,3,2,6,Promising
17063.0,21,13,3638.53,3,4,4,11,Champions
17064.0,59,3,859.35,3,2,2,7,New Customers
17065.0,638,2,194.7,1,1,1,3,Hibernating
17067.0,725,3,454.54,1,2,1,4,Hibernating
17068.0,12,47,9161.08,4,4,4,12,Champions
17069.0,28,14,5794.28,3,4,4,11,Champions
17070.0,114,2,445.32,2,1,1,4,Hibernating
17071.0,28,13,3801.2000000000003,3,4,4,11,Champions
17073.0,18,4,1446.09,4,2,3,9,New Customers
17075.0,18,10,2241.73,4,4,3,11,Champions
17076.0,36,6,1242.75,3,3,2,8,Loyal High-Value
17078.0,36,2,378.2,3,1,1,5,Promising
17080.0,22,7,957.53,3,3,2,8,Loyal High-Value
17081.0,25,6,964.39,3,3,2,8,Loyal High-Value
17082.0,33,6,4732.03,3,3,4,10,Champions
17083.0,109,9,4049.79,2,4,4,10,At Risk High-Value
17084.0,35,3,5202.97,3,2,4,9,New Customers
17085.0,123,28,7891.41,2,4,4,10,At Risk High-Value
17086.0,7,6,2050.08,4,3,3,10,Champions
17088.0,28,4,1991.01,3,2,3,8,New Customers
17090.0,4,13,3149.48,4,4,3,11,Champions
17091.0,3,19,7811.1,4,4,4,12,Champions
17092.0,50,11,5594.96,3,4,4,11,Champions
17094.0,322,2,402.20000000000005,1,1,1,3,Hibernating
17095.0,23,7,2572.25,3,3,3,9,Champions
17096.0,15,11,3759.18,4,4,4,12,Champions
17097.0,2,9,1340.45,4,4,2,10,Loyal High-Value
17098.0,382,3,591.0699999999999,1,2,1,4,Hibernating
17100.0,18,2,971.74,4,1,2,7,New Customers
17101.0,10,7,2507.05,4,3,3,10,Champions
17105.0,159,2,665.78,2,1,1,4,Hibernating
17107.0,33,10,16075.42,3,4,4,11,Champions
17109.0,29,8,1295.46,3,3,2,8,Loyal High-Value
17110.0,165,3,510.7,2,2,1,5,Hibernating
17111.0,47,2,476.58,3,1,1,5,Promising
17113.0,574,6,2322.59,1,3,3,7,At Risk High-Value
17114.0,6,8,808.62,4,3,2,9,Loyal High-Value
17115.0,8,7,2761.4900000000002,4,3,3,10,Champions
17119.0,3,2,606.91,4,1,1,6,Promising
17122.0,119,4,570.5,2,2,1,5,Hibernating
17123.0,162,3,977.17,2,2,2,6,Potential Loyalists
17126.0,152,9,2070.44,2,4,3,9,At Risk High-Value
17127.0,429,5,1155.0300000000002,1,3,2,6,Promising
17131.0,5,5,2463.17,4,3,3,10,Champions
17132.0,452,2,1272.8,1,1,2,4,Needs Attention
17133.0,16,12,14622.33,4,4,4,12,Champions
17134.0,107,3,637.1,2,2,1,5,Hibernating
17135.0,16,10,1954.16,4,4,3,11,Champions
17137.0,416,6,1133.63,1,3,2,6,Promising
17138.0,276,7,4417.27,1,3,4,8,At Risk High-Value
17139.0,16,25,19584.46,4,4,4,12,Champions
17141.0,418,4,754.33,1,2,2,5,Needs Attention
17142.0,239,4,1283.75,1,2,2,5,Needs Attention
17143.0,417,2,924.11,1,1,2,4,Needs Attention
17144.0,1,2,984.57,4,1,2,7,New Customers
17145.0,513,4,3120.91,1,2,3,6,Needs Attention
17146.0,106,13,5860.24,2,4,4,10,At Risk High-Value
17147.0,23,9,3199.95,3,4,3,10,Champions
17150.0,377,6,1375.65,1,3,2,6,Promising
17152.0,195,4,2016.5,2,2,3,7,Potential Loyalists
17155.0,18,7,892.46,4,3,2,9,Loyal High-Value
17157.0,8,19,5151.9,4,4,4,12,Champions
17158.0,32,5,1980.0,3,3,3,9,Champions
17159.0,22,5,2099.59,3,3,3,9,Champions
17160.0,31,17,10209.16,3,4,4,11,Champions
17162.0,29,10,1715.46,3,4,3,10,Champions
17163.0,22,4,699.78,3,2,1,6,Promising
17164.0,33,7,2467.35,3,3,3,9,Champions
17165.0,284,6,1794.32,1,3,3,7,At Risk High-Value
17166.0,39,2,206.34,3,1,1,5,Promising
17167.0,380,3,867.11,1,2,2,5,Needs Attention
17169.0,58,3,1156.73,3,2,2,7,New Customers
17170.0,374,2,178.68,1,1,1,3,Hibernating
17171.0,289,2,384.59,1,1,1,3,Hibernating
17172.0,79,3,956.5699999999999,2,2,2,6,Potential Loyalists
17173.0,5,8,3766.6,4,3,4,11,Champions
17175.0,44,4,1443.69,3,2,3,8,New Customers
17176.0,202,3,902.3199999999999,2,2,2,6,Potential Loyalists
17179.0,178,6,1507.26,2,3,3,8,At Risk High-Value
17180.0,56,11,2256.98,3,4,3,10,Champions
17181.0,57,3,465.37,3,2,1,6,Promising
17182.0,423,2,321.3,1,1,1,3,Hibernating
17183.0,8,6,3347.31,4,3,4,11,Champions
17184.0,569,2,198.41000000000003,1,1,1,3,Hibernating
17185.0,592,3,229.46,1,2,1,4,Hibernating
17186.0,47,2,144.0,3,1,1,5,Promising
17187.0,227,2,467.71,1,1,1,3,Hibernating
17188.0,11,13,4592.93,4,4,4,12,Champions
17189.0,106,5,957.63,2,3,2,7,Potential Loyalists
17190.0,59,7,1743.04,3,3,3,9,Champions
17191.0,28,15,4836.05,3,4,4,11,Champions
17193.0,36,9,2310.04,3,4,3,10,Champions
17194.0,274,3,812.5,1,2,2,5,Needs Attention
17198.0,24,3,1213.88,3,2,2,7,New Customers
17200.0,387,4,356.71,1,2,1,4,Hibernating
17201.0,54,4,1242.04,3,2,2,7,New Customers
17203.0,36,10,5575.88,3,4,4,11,Champions
17204.0,175,9,5504.6900000000005,2,4,4,10,At Risk High-Value
17205.0,54,3,999.35,3,2,2,7,New Customers
17209.0,649,3,611.6,1,2,1,4,Hibernating
17211.0,27,13,4046.65,3,4,4,11,Champions
17212.0,253,3,794.41,1,2,2,5,Needs Attention
17213.0,40,13,5182.3,3,4,4,11,Champions
17214.0,60,6,1069.1200000000001,3,3,2,8,Loyal High-Value
17217.0,234,2,218.0,1,1,1,3,Hibernating
17218.0,4,18,4192.68,4,4,4,12,Champions
17219.0,32,2,259.13,3,1,1,5,Promising
17220.0,24,21,4481.75,3,4,4,11,Champions
17221.0,7,5,978.52,4,3,2,9,Loyal High-Value
17222.0,65,6,1605.01,2,3,3,8,At Risk High-Value
17223.0,310,3,873.53,1,2,2,5,Needs Attention
17226.0,309,3,900.12,1,2,2,5,Needs Attention
17227.0,19,12,2022.03,4,4,3,11,Champions
17228.0,16,13,3177.24,4,4,3,11,Champions
17229.0,96,2,318.76,2,1,1,4,Hibernating
17230.0,264,18,9924.95,1,4,4,9,At Risk High-Value
17231.0,12,25,7197.04,4,4,4,12,Champions
17232.0,3,2,421.52,4,1,1,6,Promising
17233.0,35,3,560.86,3,2,1,6,Promising
17235.0,25,8,1904.8799999999999,3,3,3,9,Champions
17236.0,13,12,1929.26,4,4,3,11,Champions
17237.0,11,4,1002.08,4,2,2,8,New Customers
17238.0,3,32,7783.1,4,4,4,12,Champions
17239.0,313,4,1189.45,1,2,2,5,Needs Attention
17241.0,385,12,2744.14,1,4,3,8,At Risk High-Value
17242.0,108,5,2889.28,2,3,3,8,At Risk High-Value
17243.0,1,69,20889.86,4,4,4,12,Champions
17244.0,53,5,1826.04,3,3,3,9,Champions
17245.0,205,2,371.63,2,1,1,4,Hibernating
17246.0,547,2,38.92,1,1,1,3,Hibernating
17248.0,120,2,546.16,2,1,1,4,Hibernating
17250.0,4,2,384.52,4,1,1,6,Promising
17251.0,363,3,812.4300000000001,1,2,2,5,Needs Attention
17252.0,117,2,353.86,2,1,1,4,Hibernating
17254.0,5,3,470.73,4,2,1,7,Promising
17255.0,41,4,799.13,3,2,2,7,New Customers
17256.0,107,5,498.93,2,3,1,6,Promising
17257.0,436,2,192.73,1,1,1,3,Hibernating
17258.0,397,2,417.3,1,1,1,3,Hibernating
17259.0,148,6,1889.34,2,3,3,8,At Risk High-Value
17262.0,52,11,2757.62,3,4,3,10,Champions
17265.0,139,2,562.9,2,1,1,4,Hibernating
17266.0,2,5,517.73,4,3,1,8,Loyal High-Value
17267.0,127,2,317.62,2,1,1,4,Hibernating
17268.0,108,11,1733.8899999999999,2,4,3,9,At Risk High-Value
17270.0,469,2,604.4,1,1,1,3,Hibernating
17272.0,42,4,2148.63,3,2,3,8,New Customers
17274.0,35,2,577.38,3,1,1,5,Promising
17277.0,228,2,1065.3500000000001,1,1,2,4,Needs Attention
17278.0,241,2,271.24,1,1,1,3,Hibernating
17281.0,374,6,797.8499999999999,1,3,2,6,Promising
17282.0,130,5,2339.66,2,3,3,8,At Risk High-Value
17284.0,60,8,2793.16,3,3,3,9,Champions
17285.0,628,2,428.34,1,1,1,3,Hibernating
17286.0,22,3,395.48,3,2,1,6,Promising
17287.0,26,21,4111.96,3,4,4,11,Champions
17288.0,9,11,2499.98,4,4,3,11,Champions
17289.0,32,9,2079.39,3,4,3,10,Champions
17290.0,4,8,1501.44,4,3,3,10,Champions
17292.0,472,2,271.75,1,1,1,3,Hibernating
17293.0,8,17,3774.23,4,4,4,12,Champions
17294.0,669,2,467.78999999999996,1,1,1,3,Hibernating
17295.0,29,3,556.95,3,2,1,6,Promising
17298.0,101,5,957.5600000000001,2,3,2,7,Potential Loyalists
17299.0,12,6,1016.08,4,3,2,9,Loyal High-Value
17300.0,391,2,393.64,1,1,1,3,Hibernating
17301.0,21,2,330.43,3,1,1,5,Promising
17302.0,15,5,1135.63,4,3,2,9,Loyal High-Value
17306.0,11,21,9782.35,4,4,4,12,Champions
17307.0,395,11,3999.8900000000003,1,4,4,9,At Risk High-Value
17308.0,393,2,4511.76,1,1,4,6,Needs Attention
17309.0,95,3,330.59000000000003,2,2,1,5,Hibernating
17310.0,387,2,1025.1,1,1,2,4,Needs Attention
17311.0,78,6,3566.56,2,3,4,9,At Risk High-Value
17312.0,139,3,644.3,2,2,1,5,Hibernating
17314.0,25,17,4904.43,3,4,4,11,Champions
17315.0,2,43,9650.6,4,4,4,12,Champions
17317.0,46,3,2600.34,3,2,3,8,New Customers
17320.0,100,6,2895.77,2,3,3,8,At Risk High-Value
17321.0,8,6,1741.18,4,3,3,10,Champions
17322.0,376,5,922.59,1,3,2,6,Promising
17323.0,15,12,1565.59,4,4,3,11,Champions
17324.0,18,12,2301.87,4,4,3,11,Champions
17325.0,280,3,609.5699999999999,1,2,1,4,Hibernating
17326.0,408,2,321.95,1,1,1,3,Hibernating
17327.0,410,2,152.35,1,1,1,3,Hibernating
17329.0,14,5,1004.4300000000001,4,3,2,9,Loyal High-Value
17330.0,23,4,423.8,3,2,1,6,Promising
17332.0,528,5,838.27,1,3,2,6,Promising
17334.0,302,3,635.15,1,2,1,4,Hibernating
17335.0,384,2,508.0,1,1,1,3,Hibernating
17337.0,151,4,2027.8700000000001,2,2,3,7,Potential Loyalists
17338.0,17,17,12142.57,4,4,4,12,Champions
17339.0,94,3,362.36,2,2,1,5,Hibernating
17340.0,30,18,22404.82,3,4,4,11,Champions
17341.0,157,5,1889.83,2,3,3,8,At Risk High-Value
17342.0,380,4,1227.54,1,2,2,5,Needs Attention
17343.0,355,6,1259.94,1,3,2,6,Promising
17344.0,46,2,468.11,3,1,1,5,Promising
17345.0,15,10,1604.68,4,4,3,11,Champions
17346.0,4,26,5323.0,4,4,4,12,Champions
17348.0,15,9,2476.41,4,4,3,11,Champions
17349.0,179,5,852.25,2,3,2,7,Potential Loyalists
17350.0,8,7,1906.041,4,3,3,10,Champions
17351.0,36,12,1988.23,3,4,3,10,Champions
17353.0,129,4,3242.0,2,2,3,7,Potential Loyalists
17354.0,51,4,3143.46,3,2,3,8,New Customers
17356.0,312,5,946.47,1,3,2,6,Promising
17357.0,24,2,388.14,3,1,1,5,Promising
17358.0,303,5,866.05,1,3,2,6,Promising
17359.0,11,2,284.46,4,1,1,6,Promising
17360.0,17,6,1231.3799999999999,4,3,2,9,Loyal High-Value
17361.0,49,5,880.64,3,3,2,8,Loyal High-Value
17362.0,239,7,1024.04,1,3,2,6,Promising
17363.0,395,3,940.86,1,2,2,5,Needs Attention
17364.0,1,28,12070.42,4,4,4,12,Champions
17365.0,13,15,8224.98,4,4,4,12,Champions
17366.0,432,2,1096.24,1,1,2,4,Needs Attention
17368.0,23,14,2826.14,3,4,3,10,Champions
17370.0,73,4,446.18,2,2,1,5,Hibernating
17371.0,17,6,662.55,4,3,1,8,Loyal High-Value
17372.0,41,28,4377.56,3,4,4,11,Champions
17373.0,40,7,1167.5,3,3,2,8,Loyal High-Value
17374.0,219,3,727.11,2,2,2,6,Potential Loyalists
17375.0,199,4,660.55,2,2,1,5,Hibernating
17376.0,71,4,453.64,2,2,1,5,Hibernating
17377.0,24,78,18319.41,3,4,4,11,Champions
17380.0,434,3,645.0,1,2,1,4,Hibernating
17381.0,9,38,40002.37,4,4,4,12,Champions
17382.0,65,8,902.28,2,3,2,7,Potential Loyalists
17383.0,4,2,309.99,4,1,1,6,Promising
17384.0,19,3,507.55,4,2,1,7,Promising
17386.0,8,7,2812.77,4,3,3,10,Champions
17387.0,20,2,784.11,3,1,2,6,New Customers
17388.0,78,11,2691.57,2,4,3,9,At Risk High-Value
17389.0,1,61,57224.68,4,4,4,12,Champions
17391.0,164,2,508.8,2,1,1,4,Hibernating
17392.0,307,3,626.56,1,2,1,4,Hibernating
17393.0,411,2,381.15,1,1,1,3,Hibernating
17396.0,39,14,8807.1,3,4,4,11,Champions
17397.0,22,3,1233.18,3,2,2,7,New Customers
17398.0,115,3,653.38,2,2,1,5,Hibernating
17400.0,126,8,4677.05,2,3,4,9,At Risk High-Value
17402.0,5,23,5096.18,4,4,4,12,Champions
17403.0,36,2,400.57,3,1,1,5,Promising
17404.0,4,23,47781.12,4,4,4,12,Champions
17405.0,1,3,1031.41,4,2,2,8,New Customers
17406.0,333,13,4905.05,1,4,4,9,At Risk High-Value
17408.0,163,3,316.09000000000003,2,2,1,5,Hibernating
17409.0,185,10,7793.51,2,4,4,10,At Risk High-Value
17410.0,16,5,1214.72,4,3,2,9,Loyal High-Value
17411.0,12,5,1425.38,4,3,3,10,Champions
17412.0,3,16,4417.52,4,4,4,12,Champions
17413.0,405,2,560.14,1,1,1,3,Hibernating
17414.0,44,6,2249.52,3,3,3,9,Champions
17416.0,30,22,17298.45,3,4,4,11,Champions
17418.0,42,3,670.0600000000001,3,2,1,6,Promising
17419.0,11,18,6500.52,4,4,4,12,Champions
17420.0,50,6,1084.43,3,3,2,8,Loyal High-Value
17421.0,386,3,1059.41,1,2,2,5,Needs Attention
17422.0,16,11,3594.76,4,4,4,12,Champions
17423.0,46,3,1118.95,3,2,2,7,New Customers
17425.0,19,2,759.17,4,1,2,7,New Customers
17426.0,8,13,8077.77,4,4,4,12,Champions
17428.0,1,45,31819.760000000002,4,4,4,12,Champions
17429.0,128,5,1357.46,2,3,2,7,Potential Loyalists
17430.0,33,4,735.17,3,2,2,7,New Customers
17432.0,18,9,1751.39,4,4,3,11,Champions
17433.0,88,2,569.96,2,1,1,4,Hibernating
17434.0,2,7,2373.82,4,3,3,10,Champions
17436.0,2,5,534.06,4,3,1,8,Loyal High-Value
17438.0,254,5,1422.77,1,3,3,7,At Risk High-Value
17440.0,157,4,323.58,2,2,1,5,Hibernating
17442.0,37,15,4620.3,3,4,4,11,Champions
17444.0,148,3,2940.04,2,2,3,7,Potential Loyalists
17446.0,177,2,120.9,2,1,1,4,Hibernating
17447.0,40,2,541.53,3,1,1,5,Promising
